state_name,district_name,market_center_name,Variety,group_name,Arrival(Tonnes),MIN,MAX,MODAL(Per Q),date_arrival
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,51,1100,1300,1200,13-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48,1100,1300,1150,12-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,1000,1200,1120,11-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49,1000,1200,1100,10-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,43,1000,1250,1180,09-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,43,1000,1250,1150,08-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,41,1100,1250,1150,07-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49,1100,1200,1150,06-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,43,1050,1200,1100,05-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,1000,1200,1100,04-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49,1000,1150,1080,03-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,1000,1200,1100,02-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,1000,1200,1125,01-Jul-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,1050,1250,1120,27-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,43,1000,1200,1100,26-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,1000,1200,1080,25-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49,1000,1150,1050,24-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,1000,1150,1050,22-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49,1000,1200,1100,21-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,1000,1200,1100,20-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,1000,1250,1150,19-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46.5,1000,1200,1100,18-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,1000,1200,1100,17-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,44,1000,1250,1100,16-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,1000,1200,1050,15-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,1000,1200,1100,14-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47.5,1000,1200,1100,13-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47,1000,1200,1100,12-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,1000,1200,1100,11-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,1000,1200,1100,10-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,44,1000,1200,1100,09-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,900,1200,1050,08-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,1000,1200,1100,07-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48.5,1000,1200,1100,06-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,1000,1200,1100,05-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49,1000,1200,1100,04-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47,1000,1200,1100,03-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47,1000,1200,1100,02-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48,1000,1200,1100,01-Jun-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,58,1000,1200,1100,31-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,1000,1200,1100,30-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60.5,1000,1300,1050,29-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,58,950,1250,1050,28-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50.5,980,1250,1100,26-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,40,900,1200,1000,25-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,58.5,950,1200,1100,24-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60,950,1200,1050,23-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,54,900,1200,1050,22-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,52.5,1000,1100,1050,21-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49,1000,1100,1050,20-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,900,1200,1050,19-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,44.5,950,1100,1050,18-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,900,1200,1050,17-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,63.5,900,1200,1025,16-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60,900,1200,1025,15-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,70,1000,1200,1025,14-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,66,1000,1200,1025,13-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,70,1000,1200,1025,12-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,93,950,1200,1000,10-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,95,950,1200,1000,09-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,91.5,950,1200,1000,08-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,41.5,975,1050,1000,07-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,65,975,1050,1000,06-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,800,1050,1000,04-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,59,980,1040,1000,03-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,850,1040,1000,02-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,850,1040,1000,01-May-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,37,800,1000,950,30-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,38.5,800,1000,950,29-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,38,800,1000,950,28-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,850,980,950,27-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34,800,960,950,26-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34.5,800,980,950,25-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34,800,960,950,24-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,36,800,950,900,23-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,39.5,800,950,900,22-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,36.5,800,950,900,21-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34,800,950,900,20-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35.5,800,950,900,19-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,750,900,850,18-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,36,800,900,850,17-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,600,750,700,16-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48,650,750,700,14-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48,600,800,700,13-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46.5,650,750,700,12-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45.5,650,750,700,11-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,0,0,700,10-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,0,0,700,09-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,0,0,700,08-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,42.5,0,0,700,07-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,0,700,06-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,0,700,05-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46.5,0,0,685,04-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47,0,0,650,03-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48,0,0,650,02-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47.5,0,0,650,01-Apr-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,550,700,650,29-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,600,700,650,28-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,57.5,550,650,625,27-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,53.5,550,650,625,26-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,550,650,625,25-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48.5,550,650,625,24-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,57.5,550,630,625,23-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,61,550,650,600,22-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,61,550,650,600,21-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,64,550,650,600,20-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,62.5,550,650,600,19-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60,550,625,600,18-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,57.5,550,650,600,17-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,58.5,500,600,575,14-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,85,400,480,475,13-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,62.5,450,560,550,12-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,62.5,450,560,550,11-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60,450,550,525,10-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,79,400,480,475,07-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,86,400,480,470,06-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,85,400,480,470,05-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,85,400,480,475,04-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,90,400,480,475,03-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,110,400,500,475,02-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,105,400,500,450,01-Mar-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,62.5,400,500,450,16-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60,400,500,450,15-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,61.5,400,500,450,14-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,64.5,450,500,450,13-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,70,400,450,430,11-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,70,400,500,430,10-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,72.5,400,480,430,09-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,80,350,500,425,08-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,74.5,350,480,425,07-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,62.5,400,460,425,06-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60,400,450,425,05-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,65,380,410,400,04-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,70,350,450,400,03-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,70,350,450,400,02-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,81,350,425,400,01-Feb-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,80,350,420,400,31-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,83.5,350,430,425,30-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,80,400,430,425,29-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,78,400,430,425,28-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,70,350,500,400,27-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,56,0,400,400,25-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,33,0,450,450,24-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,31.5,0,450,450,23-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34,0,400,400,22-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,0,400,400,21-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34,0,400,400,20-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,0,400,400,19-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34.5,0,400,400,18-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,38,0,350,350,17-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,37,0,350,350,16-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,39,0,350,350,15-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,38.5,0,350,350,14-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,38,340,355,350,13-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,39,330,360,350,12-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,42,0,350,350,11-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48,0,350,350,10-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,0,300,300,09-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,0,300,300,08-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,300,300,07-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,0,275,275,06-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,275,275,05-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,56,0,275,275,04-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,52.5,0,275,275,03-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,275,275,02-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,275,275,01-Jan-12
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,350,350,27-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,56.5,0,350,350,26-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,350,350,25-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,60,0,350,350,24-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,375,375,23-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,0,375,375,22-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,53.5,0,375,375,21-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,380,380,20-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,43.5,0,380,380,19-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,0,380,380,18-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,380,380,17-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,380,380,16-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,56,0,380,380,15-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,385,385,14-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,65,0,385,385,13-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,57.5,0,390,390,12-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,58,0,390,390,11-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,56,0,390,390,10-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,390,390,09-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,56,0,390,390,08-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,54,0,390,390,07-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,45,0,390,390,06-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,37,0,400,400,05-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,39.5,0,400,400,04-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,37.5,0,400,400,03-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,38,0,400,400,02-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,37.5,0,400,400,01-Dec-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46,0,375,375,28-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,375,375,27-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,375,375,26-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,46.5,0,425,425,25-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,425,425,24-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,50,0,425,425,23-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,425,425,22-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,425,425,20-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,54,0,430,430,19-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,0,430,430,18-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,54,0,430,430,17-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,52.5,0,430,430,16-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47.5,0,450,450,15-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,49.5,0,450,450,14-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,47,0,450,450,13-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,42.5,0,450,450,12-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,48,0,450,450,11-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,450,450,10-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,0,450,450,09-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51.5,0,450,450,08-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,51,0,450,450,07-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,450,450,06-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,450,450,05-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,67,0,450,450,04-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,56,0,500,500,03-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,65,0,500,500,02-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,55,0,500,500,01-Nov-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,31.5,0,665,665,06-Oct-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,650,650,05-Oct-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,28,0,650,650,04-Oct-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,29,0,650,650,03-Oct-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,28,0,650,650,01-Oct-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,30,0,650,650,23-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,650,650,22-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,31.5,0,670,670,21-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,31.5,0,670,670,20-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,670,670,19-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34.5,0,670,670,18-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,0,670,670,16-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,33,0,675,675,15-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,675,675,14-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,36,0,675,675,13-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,0,700,700,12-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,34,0,700,700,11-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,700,700,10-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,43,0,700,700,09-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,30,0,750,750,06-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,30,0,750,750,05-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,28,0,750,750,04-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32,0,750,750,03-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,27.5,0,750,750,02-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,27.5,0,750,750,01-Sep-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,26,0,745,745,29-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,25,0,745,745,28-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,27.5,0,745,745,27-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,25,0,745,745,26-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,25,0,745,745,25-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,24.5,0,745,745,24-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,24,0,745,745,23-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,24,0,745,745,22-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,24,0,745,745,21-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,25,0,745,745,20-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,24,0,745,745,19-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,25,0,740,740,18-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,13.5,0,740,740,17-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,22,0,740,740,16-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,22.5,0,740,740,15-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,22.5,0,740,740,14-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,23,0,740,740,13-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,26,0,750,750,12-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,25.5,0,750,750,11-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,24.5,0,750,750,10-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,0,655,655,09-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,680,680,08-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,28.5,0,750,750,07-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,27.5,0,685,685,06-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,690,690,05-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,26,0,685,685,04-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,28,0,685,685,03-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,30,0,690,690,02-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,31.5,0,690,690,01-Aug-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,29.5,0,750,750,31-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,31.5,0,750,750,30-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,30,0,750,750,29-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,745,745,28-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,32.5,0,745,745,27-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35,0,740,740,26-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,35.5,0,740,740,25-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,36,0,740,740,24-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,33,0,740,740,23-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,29,0,730,730,22-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,31,0,730,730,21-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,27,0,730,730,20-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,23,0,750,750,19-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,25,0,750,750,18-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,24,0,750,750,17-Jul-11
Uttar Pradesh,Lucknow,Lucknow,Other,Vegetables,26,0,750,750,16-Jul-11
